501,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,501,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
501,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,501,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,1123,1124,1120,1123,1124,1120,1122,1123,1122,1121,1122,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,305,193,193,193,193,193,193,193,193,193,1122,1124,1120,1123,1123,1121,1122,1120,1122,1124,1120,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,330,193,193,193,193,193,193,193,193,193,1123,1123,1123,1122,1121,1122,1122,1122,1122,1123,1124,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,355,193,193,193,193,193,193,193,193,193,1121,1123,1120,1123,1121,1122,1124,1122,1121,1124,1123,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,380,193,193,193,193,193,193,193,193,193,1121,1122,1123,1120,1124,1124,1123,1120,1121,1123,1120,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,1123,1124,1123,1122,1123,1120,1121,1121,1120,1124,1120,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,1122,1123,1121,1123,1121,1121,1124,1122,1123,1123,1123,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,1123,1120,1120,1122,1120,1123,1123,1120,1122,1124,1122,193,193,193,193,193,193
501,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,501,193,193,193,193,193,193,193,193,193,1121,1120,1120,1123,1122,1124,1124,1122,1121,1124,1120,193,193,193,193,193,193
526,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,526,193,193,193,193,193,193,193,193,193,1123,1123,1121,1120,1122,1123,1121,1124,1122,1123,1121,193,193,193,193,193,193
